"","X","probeset_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","transcript_cluster_id","seqname","strand","start","stop","total_probes","gene_assignment","mrna_assignment","swissprot","unigene","GO_biological_process","GO_cellular_component","GO_molecular_function","pathway","protein_domains","crosshyb_type","category"
"590",17274,17328187,0.608706104892973,7.30031511820332,2.8663541701736,0.0267164383106316,0.979957154238804,-3.24095319015941,17328187,"chr16","-",11192970,11203331,19,"NM_025546.2 // Rsl1d1 // Mus musculus ribosomal L1 domain containing 1 (Rsl1d1), mRNA. // --- // --- /// ENSMUST00000067507 // Rsl1d1 // ribosomal L1 domain containing 1 [Source:MGI Symbol;Acc:MGI:1913659] // --- // --- /// ENSMUST00000119953 // Rsl1d1 // ribosomal L1 domain containing 1 [Source:MGI Symbol;Acc:MGI:1913659] // --- // --- /// ENSMUST00000167966 // Rsl1d1 // ribosomal L1 domain containing 1 [Source:MGI Symbol;Acc:MGI:1913659] // --- // ---","NM_025546.2 // blat // Mus musculus ribosomal L1 domain containing 1 (Rsl1d1), mRNA. // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000067507 // ensGene // ribosomal L1 domain containing 1 [Source:MGI Symbol;Acc:MGI:1913659] // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000119953 // ensGene // ribosomal L1 domain containing 1 [Source:MGI Symbol;Acc:MGI:1913659] // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000167966 // ensGene // ribosomal L1 domain containing 1 [Source:MGI Symbol;Acc:MGI:1913659] // chr16 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"591",5814,17216527,-0.421992233366369,3.4225278560859,-2.86535891292151,0.0267525191967454,0.979957154238804,-3.24180065735833,17216527,"chr1","+",115684756,116582026,14,"NM_001077425.1 // Cntnap5a // Mus musculus contactin associated protein-like 5A (Cntnap5a), mRNA. // --- // --- /// ENSMUST00000043725 // Cntnap5a // contactin associated protein-like 5A [Source:MGI Symbol;Acc:MGI:3643623] // --- // --- /// ENSMUST00000094621 // Cntnap5a // contactin associated protein-like 5A [Source:MGI Symbol;Acc:MGI:3643623] // --- // ---","NM_001077425.1 // blat // Mus musculus contactin associated protein-like 5A (Cntnap5a), mRNA. // chr1 // --- // --- // --- // --- // --- /// ENSMUST00000043725 // ensGene // contactin associated protein-like 5A [Source:MGI Symbol;Acc:MGI:3643623] // chr1 // --- // --- // --- // --- // --- /// ENSMUST00000094621 // ensGene // contactin associated protein-like 5A [Source:MGI Symbol;Acc:MGI:3643623] // chr1 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"592",33673,17490924,0.494686310794007,6.6345430298971,2.86476212600029,0.0267741793691162,0.979957154238804,-3.24230890812939,17490924,"chr7","-",45709463,45718002,25,"NM_203280.3 // Sphk2 // Mus musculus sphingosine kinase 2 (Sphk2), transcript variant 1, mRNA. // --- // --- /// NM_020011.5 // Sphk2 // Mus musculus sphingosine kinase 2 (Sphk2), transcript variant 2, mRNA. // --- // --- /// NM_001172561.1 // Sphk2 // Mus musculus sphingosine kinase 2 (Sphk2), transcript variant 3, mRNA. // --- // --- /// ENSMUST00000072836 // Sphk2 // sphingosine kinase 2 [Source:MGI Symbol;Acc:MGI:1861380] // --- // --- /// ENSMUST00000107737 // Sphk2 // sphingosine kinase 2 [Source:MGI Symbol;Acc:MGI:1861380] // --- // --- /// ENSMUST00000107738 // Sphk2 // sphingosine kinase 2 [Source:MGI Symbol;Acc:MGI:1861380] // --- // ---","NM_203280.3 // blat // Mus musculus sphingosine kinase 2 (Sphk2), transcript variant 1, mRNA. // chr7 // --- // --- // --- // --- // --- /// NM_020011.5 // blat // Mus musculus sphingosine kinase 2 (Sphk2), transcript variant 2, mRNA. // chr7 // --- // --- // --- // --- // --- /// NM_001172561.1 // blat // Mus musculus sphingosine kinase 2 (Sphk2), transcript variant 3, mRNA. // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000072836 // ensGene // sphingosine kinase 2 [Source:MGI Symbol;Acc:MGI:1861380] // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000107737 // ensGene // sphingosine kinase 2 [Source:MGI Symbol;Acc:MGI:1861380] // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000107738 // ensGene // sphingosine kinase 2 [Source:MGI Symbol;Acc:MGI:1861380] // chr7 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"593",10158,17260487,0.482625649080364,6.94363230487433,2.86473753881101,0.0267750721542417,0.979957154238804,-3.24232984903283,17260487,"chr11","-",8431652,8664535,30,"NM_001083587.1 // Tns3 // Mus musculus tensin 3 (Tns3), mRNA. // --- // --- /// ENSMUST00000020695 // Tns3 // tensin 3 [Source:MGI Symbol;Acc:MGI:2443012] // --- // --- /// ENSMUST00000129074 // Tns3 // tensin 3 [Source:MGI Symbol;Acc:MGI:2443012] // --- // --- /// ENSMUST00000131941 // Tns3 // tensin 3 [Source:MGI Symbol;Acc:MGI:2443012] // --- // --- /// ENSMUST00000134823 // Tns3 // tensin 3 [Source:MGI Symbol;Acc:MGI:2443012] // --- // ---","NM_001083587.1 // blat // Mus musculus tensin 3 (Tns3), mRNA. // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000020695 // ensGene // tensin 3 [Source:MGI Symbol;Acc:MGI:2443012] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000129074 // ensGene // tensin 3 [Source:MGI Symbol;Acc:MGI:2443012] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000131941 // ensGene // tensin 3 [Source:MGI Symbol;Acc:MGI:2443012] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000134823 // ensGene // tensin 3 [Source:MGI Symbol;Acc:MGI:2443012] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"594",31203,17467392,0.619178367625538,4.59013972009521,2.8633659273614,0.0268249271225369,0.979957154238804,-3.24349821803791,17467392,"chr6","-",68736297,68736764,15,"ENSMUST00000103331 // Igkv19-93 // immunoglobulin kappa chain variable 19-93 [Source:MGI Symbol;Acc:MGI:107617] // --- // ---","ENSMUST00000103331 // ensGene // immunoglobulin kappa chain variable 19-93 [Source:MGI Symbol;Acc:MGI:107617] // chr6 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"595",31440,17469244,0.705743881244069,5.12516102611896,2.86333114775347,0.026826192570755,0.979957154238804,-3.24352784836436,17469244,"chr6","-",94826781,94826923,18,"ENSMUST00000157970 // 5_8S_rRNA // 5.8S ribosomal RNA  [Source:RFAM;Acc:RF00002] // --- // ---","ENSMUST00000157970 // ensGene // 5.8S ribosomal RNA  [Source:RFAM;Acc:RF00002] // chr6 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"596",21118,17365883,-1.03465895927609,4.91337077220763,-2.86079672042007,0.0269185789734632,0.979957154238804,-3.24568761229059,17365883,"chr19","-",56912354,57008575,23,"NM_146102.2 // Afap1l2 // Mus musculus actin filament associated protein 1-like 2 (Afap1l2), transcript variant 3, mRNA. // --- // --- /// NM_001177796.1 // Afap1l2 // Mus musculus actin filament associated protein 1-like 2 (Afap1l2), transcript variant 1, mRNA. // --- // --- /// NM_001177797.1 // Afap1l2 // Mus musculus actin filament associated protein 1-like 2 (Afap1l2), transcript variant 2, mRNA. // --- // --- /// ENSMUST00000086814 // Afap1l2 // actin filament associated protein 1-like 2 [Source:MGI Symbol;Acc:MGI:2147658] // --- // --- /// ENSMUST00000111584 // Afap1l2 // actin filament associated protein 1-like 2 [Source:MGI Symbol;Acc:MGI:2147658] // --- // --- /// ENSMUST00000118800 // Afap1l2 // actin filament associated protein 1-like 2 [Source:MGI Symbol;Acc:MGI:2147658] // --- // --- /// ENSMUST00000122359 // Afap1l2 // actin filament associated protein 1-like 2 [Source:MGI Symbol;Acc:MGI:2147658] // --- // --- /// ENSMUST00000148049 // Afap1l2 // actin filament associated protein 1-like 2 [Source:MGI Symbol;Acc:MGI:2147658] // --- // --- /// ENSMUST00000126964 // Afap1l2 // actin filament associated protein 1-like 2 [Source:MGI Symbol;Acc:MGI:2147658] // --- // ---","NM_146102.2 // blat // Mus musculus actin filament associated protein 1-like 2 (Afap1l2), transcript variant 3, mRNA. // chr19 // --- // --- // --- // --- // --- /// NM_001177796.1 // blat // Mus musculus actin filament associated protein 1-like 2 (Afap1l2), transcript variant 1, mRNA. // chr19 // --- // --- // --- // --- // --- /// NM_001177797.1 // blat // Mus musculus actin filament associated protein 1-like 2 (Afap1l2), transcript variant 2, mRNA. // chr19 // --- // --- // --- // --- // --- /// ENSMUST00000086814 // ensGene // actin filament associated protein 1-like 2 [Source:MGI Symbol;Acc:MGI:2147658] // chr19 // --- // --- // --- // --- // --- /// ENSMUST00000111584 // ensGene // actin filament associated protein 1-like 2 [Source:MGI Symbol;Acc:MGI:2147658] // chr19 // --- // --- // --- // --- // --- /// ENSMUST00000118800 // ensGene // actin filament associated protein 1-like 2 [Source:MGI Symbol;Acc:MGI:2147658] // chr19 // --- // --- // --- // --- // --- /// ENSMUST00000122359 // ensGene // actin filament associated protein 1-like 2 [Source:MGI Symbol;Acc:MGI:2147658] // chr19 // --- // --- // --- // --- // --- /// ENSMUST00000148049 // ensGene // actin filament associated protein 1-like 2 [Source:MGI Symbol;Acc:MGI:2147658] // chr19 // --- // --- // --- // --- // --- /// ENSMUST00000126964 // ensGene // actin filament associated protein 1-like 2 [Source:MGI Symbol;Acc:MGI:2147658] // chr19 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"597",38057,17534119,0.850368516850085,3.79110335811834,2.86004735860983,0.0269459601860687,0.979957154238804,-3.24632641163343,17534119,"chrX","+",36814771,36817200,16,"ENSMUST00000154993 // Gm14549 // predicted gene 14549 [Source:MGI Symbol;Acc:MGI:3705175] // --- // ---","ENSMUST00000154993 // ensGene // predicted gene 14549 [Source:MGI Symbol;Acc:MGI:3705175] // chrX // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"598",10449,17263157,-0.53049819011255,2.32338712615853,-2.85972942621013,0.0269575862229475,0.979957154238804,-3.24659746528336,17263157,"chr11","-",58528929,58534825,10,"NM_146879.2 // Olfr330 // Mus musculus olfactory receptor 330 (Olfr330), mRNA. // --- // --- /// ENSMUST00000062869 // Olfr330 // olfactory receptor 330 [Source:MGI Symbol;Acc:MGI:3030164] // --- // --- /// ENSMUST00000170009 // Olfr330 // olfactory receptor 330 [Source:MGI Symbol;Acc:MGI:3030164] // --- // ---","NM_146879.2 // blat // Mus musculus olfactory receptor 330 (Olfr330), mRNA. // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000062869 // ensGene // olfactory receptor 330 [Source:MGI Symbol;Acc:MGI:3030164] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000170009 // ensGene // olfactory receptor 330 [Source:MGI Symbol;Acc:MGI:3030164] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"599",24748,17402305,-0.710043362620494,5.93161571416546,-2.85700445792755,0.0270574518616136,0.979957154238804,-3.24892136526826,17402305,"chr3","+",122419780,122530183,21,"NM_013867.2 // Bcar3 // Mus musculus breast cancer anti-estrogen resistance 3 (Bcar3), mRNA. // --- // --- /// ENSMUST00000029766 // Bcar3 // breast cancer anti-estrogen resistance 3 [Source:MGI Symbol;Acc:MGI:1352501] // --- // ---","NM_013867.2 // blat // Mus musculus breast cancer anti-estrogen resistance 3 (Bcar3), mRNA. // chr3 // --- // --- // --- // --- // --- /// ENSMUST00000029766 // ensGene // breast cancer anti-estrogen resistance 3 [Source:MGI Symbol;Acc:MGI:1352501] // chr3 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"600",18815,17343143,-0.711783419276658,6.66009191902808,-2.85682292158129,0.0270641188932012,0.979957154238804,-3.24907622870906,17343143,"chr17","-",30592861,30612659,21,"NM_025374.3 // Glo1 // Mus musculus glyoxalase 1 (Glo1), transcript variant 1, mRNA. // --- // --- /// NM_001113560.1 // Glo1 // Mus musculus glyoxalase 1 (Glo1), transcript variant 2, mRNA. // --- // --- /// ENSMUST00000024823 // Glo1 // glyoxalase 1 [Source:MGI Symbol;Acc:MGI:95742] // --- // --- /// ENSMUST00000167624 // Glo1 // glyoxalase 1 [Source:MGI Symbol;Acc:MGI:95742] // --- // ---","NM_025374.3 // blat // Mus musculus glyoxalase 1 (Glo1), transcript variant 1, mRNA. // chr17 // --- // --- // --- // --- // --- /// NM_001113560.1 // blat // Mus musculus glyoxalase 1 (Glo1), transcript variant 2, mRNA. // chr17 // --- // --- // --- // --- // --- /// ENSMUST00000024823 // ensGene // glyoxalase 1 [Source:MGI Symbol;Acc:MGI:95742] // chr17 // --- // --- // --- // --- // --- /// ENSMUST00000167624 // ensGene // glyoxalase 1 [Source:MGI Symbol;Acc:MGI:95742] // chr17 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"601",39984,17547947,0.738054746271864,7.60333666195616,2.85342500773843,0.0271892335380746,0.979957154238804,-3.25197595327118,17547947,"chr16","+",32408515,32409057,17,"XM_003086015.1 // Gm20056 // PREDICTED: Mus musculus predicted gene, 20056 (Gm20056), partial mRNA. // --- // --- /// XM_003085105.1 // Gm20056 // PREDICTED: Mus musculus predicted gene, 20056 (Gm20056), partial mRNA. // --- // ---","XM_003086015.1 // blat // PREDICTED: Mus musculus predicted gene, 20056 (Gm20056), partial mRNA. // chr16 // --- // --- // --- // --- // --- /// XM_003085105.1 // blat // PREDICTED: Mus musculus predicted gene, 20056 (Gm20056), partial mRNA. // chr16 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"602",16416,17319539,0.680413244034248,7.22774547331112,2.85288507324306,0.0272091712682596,0.979957154238804,-3.25243691012698,17319539,"chr15","-",81864516,81871911,22,"NM_026737.3 // Phf5a // Mus musculus PHD finger protein 5A (Phf5a), mRNA. // --- // --- /// ENSMUST00000023117 // Phf5a // PHD finger protein 5A [Source:MGI Symbol;Acc:MGI:2156864] // --- // --- /// ENSMUST00000160415 // Phf5a // PHD finger protein 5A [Source:MGI Symbol;Acc:MGI:2156864] // --- // ---","NM_026737.3 // blat // Mus musculus PHD finger protein 5A (Phf5a), mRNA. // chr15 // --- // --- // --- // --- // --- /// ENSMUST00000023117 // ensGene // PHD finger protein 5A [Source:MGI Symbol;Acc:MGI:2156864] // chr15 // --- // --- // --- // --- // --- /// ENSMUST00000160415 // ensGene // PHD finger protein 5A [Source:MGI Symbol;Acc:MGI:2156864] // chr15 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"603",30253,17458911,-0.550087603506568,4.52227165727026,-2.8528380716897,0.0272109075954475,0.979957154238804,-3.25247703904498,17458911,"chr6","+",56832059,56879360,32,"NM_012056.2 // Fkbp9 // Mus musculus FK506 binding protein 9 (Fkbp9), mRNA. // --- // --- /// ENSMUST00000031795 // Fkbp9 // FK506 binding protein 9 [Source:MGI Symbol;Acc:MGI:1350921] // --- // ---","NM_012056.2 // blat // Mus musculus FK506 binding protein 9 (Fkbp9), mRNA. // chr6 // --- // --- // --- // --- // --- /// ENSMUST00000031795 // ensGene // FK506 binding protein 9 [Source:MGI Symbol;Acc:MGI:1350921] // chr6 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"604",25075,17405498,-0.467835919454134,2.24563876445954,-2.84914603891988,0.0273476685967703,0.979957154238804,-3.25563042037466,17405498,"chr3","-",59602453,59635733,11,"XM_003086297.1 // Gm5709 // PREDICTED: Mus musculus predicted gene 5709 (Gm5709), mRNA. // --- // --- /// XM_888144.4 // Gm5709 // PREDICTED: Mus musculus predicted gene 5709 (Gm5709), mRNA. // --- // ---","XM_003086297.1 // blat // PREDICTED: Mus musculus predicted gene 5709 (Gm5709), mRNA. // chr3 // --- // --- // --- // --- // --- /// XM_888144.4 // blat // PREDICTED: Mus musculus predicted gene 5709 (Gm5709), mRNA. // chr3 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"605",27162,17426517,0.878493713226043,5.18661214897946,2.84910195312177,0.027349306057569,0.979957154238804,-3.2556680885921,17426517,"chr4","-",72117142,72200919,18,"NM_011599.4 // Tle1 // Mus musculus transducin-like enhancer of split 1, homolog of Drosophila E(spl) (Tle1), mRNA. // --- // --- /// ENSMUST00000072695 // Tle1 // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // --- // --- /// ENSMUST00000074216 // Tle1 // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // --- // --- /// ENSMUST00000098010 // Tle1 // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // --- // --- /// ENSMUST00000102848 // Tle1 // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // --- // --- /// ENSMUST00000107349 // Tle1 // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // --- // --- /// ENSMUST00000107350 // Tle1 // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // --- // --- /// ENSMUST00000107355 // Tle1 // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // --- // --- /// ENSMUST00000030095 // Tle1 // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // --- // --- /// ENSMUST00000123259 // Tle1 // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // --- // --- /// ENSMUST00000140154 // Tle1 // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // --- // --- /// ENSMUST00000107337 // Tle1 // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // --- // --- /// ENSMUST00000137075 // Tle1 // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // --- // --- /// ENSMUST00000134225 // Tle1 // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // --- // ---","NM_011599.4 // blat // Mus musculus transducin-like enhancer of split 1, homolog of Drosophila E(spl) (Tle1), mRNA. // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000072695 // ensGene // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000074216 // ensGene // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000098010 // ensGene // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000102848 // ensGene // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000107349 // ensGene // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000107350 // ensGene // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000107355 // ensGene // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000030095 // ensGene // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000123259 // ensGene // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000140154 // ensGene // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000107337 // ensGene // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000137075 // ensGene // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000134225 // ensGene // transducin-like enhancer of split 1, homolog of Drosophila E(spl) [Source:MGI Symbol;Acc:MGI:104636] // chr4 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"606",39547,17546538,-0.514432675299599,2.67027983350697,-2.84686613709765,0.0274324874433319,0.979957154238804,-3.25757887983764,17546538,"chrY","+",42930295,42956304,25,"XM_003689016.1 // LOC100861807 // PREDICTED: Mus musculus X-linked lymphocyte-regulated protein PM1-like (LOC100861807), mRNA. // --- // ---","XM_003689016.1 // blat // PREDICTED: Mus musculus X-linked lymphocyte-regulated protein PM1-like (LOC100861807), mRNA. // chrY // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"607",39548,17546541,-0.514432675299599,2.67027983350697,-2.84686613709765,0.0274324874433319,0.979957154238804,-3.25757887983764,17546541,"chrY","+",43952144,43978191,25,"XM_003689017.1 // LOC100861816 // PREDICTED: Mus musculus X-linked lymphocyte-regulated protein PM1-like (LOC100861816), mRNA. // --- // ---","XM_003689017.1 // blat // PREDICTED: Mus musculus X-linked lymphocyte-regulated protein PM1-like (LOC100861816), mRNA. // chrY // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"608",39681,17547205,-0.514432675299599,2.67027983350697,-2.84686613709765,0.0274324874433319,0.979957154238804,-3.25757887983764,17547205,"chrY","-",46692739,46718740,25,"XM_003689016.1 // LOC100861807 // PREDICTED: Mus musculus X-linked lymphocyte-regulated protein PM1-like (LOC100861807), mRNA. // --- // ---","XM_003689016.1 // blat // PREDICTED: Mus musculus X-linked lymphocyte-regulated protein PM1-like (LOC100861807), mRNA. // chrY // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"609",18979,17344763,-1.67034165351795,5.36755592978779,-2.84648067711383,0.0274468553793787,0.979957154238804,-3.25790839265526,17344763,"chr17","-",36842226,36842352,22,"ENSMUST00000083717 // SNORA51 // Small nucleolar RNA SNORA51  [Source:RFAM;Acc:RF00432] // --- // ---","ENSMUST00000083717 // ensGene // Small nucleolar RNA SNORA51  [Source:RFAM;Acc:RF00432] // chr17 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"610",15267,17307548,0.562956297060219,3.45746555431605,2.84592623765261,0.0274675360740334,0.979957154238804,-3.25838240390951,17307548,"chr14","-",62634962,62635093,8,"ENSMUST00000104310 // SNORA17 // Small nucleolar RNA SNORA17  [Source:RFAM;Acc:RF00560] // --- // ---","ENSMUST00000104310 // ensGene // Small nucleolar RNA SNORA17  [Source:RFAM;Acc:RF00560] // chr14 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"611",7969,17238646,0.461831803280456,2.64921707784439,2.84430990629229,0.0275279204936058,0.979957154238804,-3.25976457157167,17238646,"chr10","+",129238151,129239089,9,"NM_207620.1 // Olfr774 // Mus musculus olfactory receptor 774 (Olfr774), mRNA. // --- // --- /// ENSMUST00000097164 // Olfr774 // olfactory receptor 774 [Source:MGI Symbol;Acc:MGI:3030608] // --- // ---","NM_207620.1 // blat // Mus musculus olfactory receptor 774 (Olfr774), mRNA. // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000097164 // ensGene // olfactory receptor 774 [Source:MGI Symbol;Acc:MGI:3030608] // chr10 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"612",19187,17346812,1.56741993735185,5.66953064725688,2.84384824826902,0.0275451935434668,0.979957154238804,-3.26015943087192,17346812,"chr17","-",66318859,66319546,8,"XM_003086078.1 // Gm10495 // PREDICTED: Mus musculus predicted gene 10495 (Gm10495), mRNA. // --- // --- /// XM_003085140.1 // Gm10495 // PREDICTED: Mus musculus predicted gene 10495 (Gm10495), mRNA. // --- // --- /// ENSMUST00000097292 // Gm10495 // predicted gene 10495 [Source:MGI Symbol;Acc:MGI:3642611] // --- // ---","XM_003086078.1 // blat // PREDICTED: Mus musculus predicted gene 10495 (Gm10495), mRNA. // chr17 // --- // --- // --- // --- // --- /// XM_003085140.1 // blat // PREDICTED: Mus musculus predicted gene 10495 (Gm10495), mRNA. // chr17 // --- // --- // --- // --- // --- /// ENSMUST00000097292 // ensGene // predicted gene 10495 [Source:MGI Symbol;Acc:MGI:3642611] // chr17 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"613",35255,17505740,-0.465075114583784,2.83583883357101,-2.84308625842756,0.0275737288868195,0.979957154238804,-3.26081124700331,17505740,"chr8","+",111194964,111195045,9,"ENSMUST00000102427 // AC163625.1 // --- // --- // ---","ENSMUST00000102427 // ensGene // --- // chr8 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"614",6900,17227861,-0.609827949685427,3.89870646940974,-2.8423229097052,0.0276023467480496,0.979957154238804,-3.26146432659542,17227861,"chr1","-",150159043,150164948,22,"ENSMUST00000163840 // Gm17311 // predicted gene, 17311 [Source:MGI Symbol;Acc:MGI:4936945] // --- // ---","ENSMUST00000163840 // ensGene // predicted gene, 17311 [Source:MGI Symbol;Acc:MGI:4936945] // chr1 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"615",29140,17448174,-0.789001118398989,7.44873362026943,-2.84167421681193,0.0276266910840872,0.979957154238804,-3.2620193923759,17448174,"chr5","-",62602445,62766198,26,"NM_178407.3 // Arap2 // Mus musculus ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 (Arap2), mRNA. // --- // --- /// ENSMUST00000076623 // Arap2 // ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:MGI Symbol;Acc:MGI:2684416] // --- // --- /// ENSMUST00000113840 // Arap2 // ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:MGI Symbol;Acc:MGI:2684416] // --- // --- /// ENSMUST00000159022 // Arap2 // ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:MGI Symbol;Acc:MGI:2684416] // --- // --- /// ENSMUST00000159470 // Arap2 // ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:MGI Symbol;Acc:MGI:2684416] // --- // ---","NM_178407.3 // blat // Mus musculus ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 (Arap2), mRNA. // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000076623 // ensGene // ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:MGI Symbol;Acc:MGI:2684416] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000113840 // ensGene // ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:MGI Symbol;Acc:MGI:2684416] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000159022 // ensGene // ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:MGI Symbol;Acc:MGI:2684416] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000159470 // ensGene // ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:MGI Symbol;Acc:MGI:2684416] // chr5 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
