"","X","probeset_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","transcript_cluster_id","seqname","strand","start","stop","total_probes","gene_assignment","mrna_assignment","swissprot","unigene","GO_biological_process","GO_cellular_component","GO_molecular_function","pathway","protein_domains","crosshyb_type","category"
"530",37494,17528395,0.801009336525962,5.72332852812733,2.77561054062043,0.0330290977710029,0.994865964162296,0.514039728328506,17528395,"chr9","-",66814994,66834726,11,"NM_026674.3 // Aph1c // Mus musculus anterior pharynx defective 1c homolog (C. elegans) (Aph1c), mRNA. // --- // --- /// ENSMUST00000057261 // Aph1c // anterior pharynx defective 1c homolog (C. elegans) [Source:MGI Symbol;Acc:MGI:1915568] // --- // --- /// ENSMUST00000169282 // Aph1c // anterior pharynx defective 1c homolog (C. elegans) [Source:MGI Symbol;Acc:MGI:1915568] // --- // ---","NM_026674.3 // blat // Mus musculus anterior pharynx defective 1c homolog (C. elegans) (Aph1c), mRNA. // chr9 // --- // --- // --- // --- // --- /// ENSMUST00000057261 // ensGene // anterior pharynx defective 1c homolog (C. elegans) [Source:MGI Symbol;Acc:MGI:1915568] // chr9 // --- // --- // --- // --- // --- /// ENSMUST00000169282 // ensGene // anterior pharynx defective 1c homolog (C. elegans) [Source:MGI Symbol;Acc:MGI:1915568] // chr9 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"531",22721,17381351,0.406805630408274,5.63770888825209,2.77318125049357,0.033133747581909,0.994865964162296,0.513693697191797,17381351,"chr2","-",5137749,5230864,20,"ENSMUST00000142354 // Gm16934 // predicted gene, 16934 [Source:MGI Symbol;Acc:MGI:4439858] // --- // ---","ENSMUST00000142354 // ensGene // predicted gene, 16934 [Source:MGI Symbol;Acc:MGI:4439858] // chr2 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"532",15458,17309304,-0.422684023537377,6.92617780337886,-2.77275224306177,0.0331522656051728,0.994865964162296,0.513632552417654,17309304,"chr14","-",105106728,105114676,20,"NR_040628.1 // Gm17066 // Mus musculus predicted gene 17066 (Gm17066), non-coding RNA. // --- // --- /// ENSMUST00000164319 // Gm17066 // predicted gene 17066 [Source:MGI Symbol;Acc:MGI:4937893] // --- // --- /// ENSMUST00000165350 // Gm17066 // predicted gene 17066 [Source:MGI Symbol;Acc:MGI:4937893] // --- // --- /// ENSMUST00000172122 // Rbm26 // RNA binding motif protein 26 [Source:MGI Symbol;Acc:MGI:1921463] // --- // ---","NR_040628.1 // blat // Mus musculus predicted gene 17066 (Gm17066), non-coding RNA. // chr14 // --- // --- // --- // --- // --- /// ENSMUST00000164319 // ensGene // predicted gene 17066 [Source:MGI Symbol;Acc:MGI:4937893] // chr14 // --- // --- // --- // --- // --- /// ENSMUST00000165350 // ensGene // predicted gene 17066 [Source:MGI Symbol;Acc:MGI:4937893] // chr14 // --- // --- // --- // --- // --- /// ENSMUST00000172122 // ensGene // RNA binding motif protein 26 [Source:MGI Symbol;Acc:MGI:1921463] // chr14 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"533",29571,17451748,0.411861520735729,6.62437464627463,2.76969624517866,0.0332845002343936,0.994865964162296,0.513196676440176,17451748,"chr5","-",115648175,115731621,29,"ENSMUST00000055408 // Ccdc64 // coiled-coil domain containing 64 [Source:MGI Symbol;Acc:MGI:1922915] // --- // --- /// ENSMUST00000118576 // Ccdc64 // coiled-coil domain containing 64 [Source:MGI Symbol;Acc:MGI:1922915] // --- // --- /// ENSMUST00000121746 // Ccdc64 // coiled-coil domain containing 64 [Source:MGI Symbol;Acc:MGI:1922915] // --- // --- /// NM_001080808.1 // Ccdc64 // Mus musculus coiled-coil domain containing 64 (Ccdc64), mRNA. // --- // --- /// ENSMUST00000148276 // Ccdc64 // coiled-coil domain containing 64 [Source:MGI Symbol;Acc:MGI:1922915] // --- // --- /// ENSMUST00000117847 // Ccdc64 // coiled-coil domain containing 64 [Source:MGI Symbol;Acc:MGI:1922915] // --- // --- /// ENSMUST00000058338 // Ccdc64 // coiled-coil domain containing 64 [Source:MGI Symbol;Acc:MGI:1922915] // --- // --- /// ENSMUST00000141950 // Ccdc64 // coiled-coil domain containing 64 [Source:MGI Symbol;Acc:MGI:1922915] // --- // ---","ENSMUST00000055408 // ensGene // coiled-coil domain containing 64 [Source:MGI Symbol;Acc:MGI:1922915] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000118576 // ensGene // coiled-coil domain containing 64 [Source:MGI Symbol;Acc:MGI:1922915] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000121746 // ensGene // coiled-coil domain containing 64 [Source:MGI Symbol;Acc:MGI:1922915] // chr5 // --- // --- // --- // --- // --- /// NM_001080808.1 // blat // Mus musculus coiled-coil domain containing 64 (Ccdc64), mRNA. // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000148276 // ensGene // coiled-coil domain containing 64 [Source:MGI Symbol;Acc:MGI:1922915] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000117847 // ensGene // coiled-coil domain containing 64 [Source:MGI Symbol;Acc:MGI:1922915] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000058338 // ensGene // coiled-coil domain containing 64 [Source:MGI Symbol;Acc:MGI:1922915] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000141950 // ensGene // coiled-coil domain containing 64 [Source:MGI Symbol;Acc:MGI:1922915] // chr5 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"534",27475,17429512,-0.656623698572578,4.46176941388206,-2.76818387389747,0.0333501514234011,0.994865964162296,0.512980762114709,17429512,"chr4","-",120769534,120769622,8,"NR_029716.1 // Mir30c-1 // Mus musculus microRNA 30c-1 (Mir30c-1), microRNA. // --- // --- /// ENSMUST00000083556 // Mir30c-1 // microRNA 30c-1 [Source:MGI Symbol;Acc:MGI:2676909] // --- // ---","NR_029716.1 // blat // Mus musculus microRNA 30c-1 (Mir30c-1), microRNA. // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000083556 // ensGene // microRNA 30c-1 [Source:MGI Symbol;Acc:MGI:2676909] // chr4 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"535",40267,17548559,-1.43425348350203,7.53207078952609,-2.76595999443214,0.0334469422752138,0.994865964162296,0.512663022031536,17548559,"chr6","-",135382613,135383172,21,"XR_140786.1 // LOC100861780 // PREDICTED: Mus musculus uncharacterized LOC100861780 (LOC100861780), miscRNA. // --- // ---","XR_140786.1 // blat // PREDICTED: Mus musculus uncharacterized LOC100861780 (LOC100861780), miscRNA. // chr6 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"536",7318,17232316,-0.39074407668459,6.78380534594804,-2.76593847658351,0.0334478802824112,0.994865964162296,0.512659946200423,17232316,"chr10","+",26229707,26272172,20,"NM_001013766.2 // Samd3 // Mus musculus sterile alpha motif domain containing 3 (Samd3), transcript variant 1, mRNA. // --- // --- /// NM_001115154.1 // Samd3 // Mus musculus sterile alpha motif domain containing 3 (Samd3), transcript variant 2, mRNA. // --- // --- /// ENSMUST00000060716 // Samd3 // sterile alpha motif domain containing 3 [Source:MGI Symbol;Acc:MGI:2685469] // --- // --- /// ENSMUST00000095777 // Samd3 // sterile alpha motif domain containing 3 [Source:MGI Symbol;Acc:MGI:2685469] // --- // --- /// ENSMUST00000164660 // Samd3 // sterile alpha motif domain containing 3 [Source:MGI Symbol;Acc:MGI:2685469] // --- // ---","NM_001013766.2 // blat // Mus musculus sterile alpha motif domain containing 3 (Samd3), transcript variant 1, mRNA. // chr10 // --- // --- // --- // --- // --- /// NM_001115154.1 // blat // Mus musculus sterile alpha motif domain containing 3 (Samd3), transcript variant 2, mRNA. // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000060716 // ensGene // sterile alpha motif domain containing 3 [Source:MGI Symbol;Acc:MGI:2685469] // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000095777 // ensGene // sterile alpha motif domain containing 3 [Source:MGI Symbol;Acc:MGI:2685469] // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000164660 // ensGene // sterile alpha motif domain containing 3 [Source:MGI Symbol;Acc:MGI:2685469] // chr10 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"537",40575,17549210,0.623255690080977,7.11685093833415,2.76336733336836,0.0335601659100056,0.994865964162296,0.512292220401993,17549210,"gi301171919","+",1,79,6,"NR_035435.1 // Mir1895 // Mus musculus microRNA 1895 (Mir1895), microRNA. // --- // ---","NR_035435.1 // other // Mus musculus microRNA 1895 (Mir1895), microRNA. // gi301171919 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"rescue"
"538",30346,17459447,-0.497501959394821,8.78373029192376,-2.76094693856566,0.0336662391476958,0.994865964162296,0.511945695310136,17459447,"chr6","+",70855444,70855579,18,"ENSMUST00000083816 // SNORA5 // Small nucleolar RNA SNORA5  [Source:RFAM;Acc:RF00392] // --- // ---","ENSMUST00000083816 // ensGene // Small nucleolar RNA SNORA5  [Source:RFAM;Acc:RF00392] // chr6 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"539",22747,17381622,-0.60003127374687,4.68967415311847,-2.76079678784138,0.0336728313505983,0.994865964162296,0.511924186922328,17381622,"chr2","-",11014762,11014890,16,"ENSMUST00000158382 // SNORA68 // Small nucleolar RNA SNORA68  [Source:RFAM;Acc:RF00263] // --- // ---","ENSMUST00000158382 // ensGene // Small nucleolar RNA SNORA68  [Source:RFAM;Acc:RF00263] // chr2 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"540",34272,17495373,0.535309318104528,5.73095081381505,2.76001104597923,0.0337073511613119,0.994865964162296,0.511811611197475,17495373,"chr7","-",116123494,116308376,22,"ENSMUST00000106605 // Plekha7 // pleckstrin homology domain containing, family A member 7 [Source:MGI Symbol;Acc:MGI:2445094] // --- // --- /// ENSMUST00000169410 // Plekha7 // pleckstrin homology domain containing, family A member 7 [Source:MGI Symbol;Acc:MGI:2445094] // --- // --- /// NM_172743.2 // Plekha7 // Mus musculus pleckstrin homology domain containing, family A member 7 (Plekha7), mRNA. // --- // --- /// ENSMUST00000084664 // Plekha7 // pleckstrin homology domain containing, family A member 7 [Source:MGI Symbol;Acc:MGI:2445094] // --- // ---","ENSMUST00000106605 // ensGene // pleckstrin homology domain containing, family A member 7 [Source:MGI Symbol;Acc:MGI:2445094] // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000169410 // ensGene // pleckstrin homology domain containing, family A member 7 [Source:MGI Symbol;Acc:MGI:2445094] // chr7 // --- // --- // --- // --- // --- /// NM_172743.2 // blat // Mus musculus pleckstrin homology domain containing, family A member 7 (Plekha7), mRNA. // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000084664 // ensGene // pleckstrin homology domain containing, family A member 7 [Source:MGI Symbol;Acc:MGI:2445094] // chr7 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"541",5563,17213593,-0.465110148974209,7.14581015804165,-2.75919668710332,0.033743168411566,0.994865964162296,0.511694896640711,17213593,"chr1","+",63179004,63179135,15,"NR_028558.1 // Snora41 // Mus musculus small nucleolar RNA, H/ACA box 41 (Snora41), small nucleolar RNA. // --- // --- /// ENSMUST00000082668 // Snora41 // small nucleolar RNA, H/ACA box 41 [Source:MGI Symbol;Acc:MGI:3819505] // --- // ---","NR_028558.1 // blat // Mus musculus small nucleolar RNA, H/ACA box 41 (Snora41), small nucleolar RNA. // chr1 // --- // --- // --- // --- // --- /// ENSMUST00000082668 // ensGene // small nucleolar RNA, H/ACA box 41 [Source:MGI Symbol;Acc:MGI:3819505] // chr1 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"542",27556,17430339,0.395827466067126,5.35372125432025,2.75891783591546,0.0337554423016289,0.994865964162296,0.511654922394772,17430339,"chr4","-",129219578,129261404,19,"NM_001033189.3 // C77080 // Mus musculus expressed sequence C77080 (C77080), mRNA. // --- // --- /// ENSMUST00000052602 // C77080 // expressed sequence C77080 [Source:MGI Symbol;Acc:MGI:2140651] // --- // --- /// ENSMUST00000097873 // C77080 // expressed sequence C77080 [Source:MGI Symbol;Acc:MGI:2140651] // --- // --- /// ENSMUST00000106051 // C77080 // expressed sequence C77080 [Source:MGI Symbol;Acc:MGI:2140651] // --- // --- /// ENSMUST00000145261 // C77080 // expressed sequence C77080 [Source:MGI Symbol;Acc:MGI:2140651] // --- // --- /// ENSMUST00000146376 // C77080 // expressed sequence C77080 [Source:MGI Symbol;Acc:MGI:2140651] // --- // ---","NM_001033189.3 // blat // Mus musculus expressed sequence C77080 (C77080), mRNA. // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000052602 // ensGene // expressed sequence C77080 [Source:MGI Symbol;Acc:MGI:2140651] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000097873 // ensGene // expressed sequence C77080 [Source:MGI Symbol;Acc:MGI:2140651] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000106051 // ensGene // expressed sequence C77080 [Source:MGI Symbol;Acc:MGI:2140651] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000145261 // ensGene // expressed sequence C77080 [Source:MGI Symbol;Acc:MGI:2140651] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000146376 // ensGene // expressed sequence C77080 [Source:MGI Symbol;Acc:MGI:2140651] // chr4 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"543",21834,17372644,0.586088414216629,8.42317019336027,2.75891420340679,0.0337556022215344,0.994865964162296,0.511654401632019,17372644,"chr2","+",84936579,84958509,29,"ENSMUST00000130278 // Slc43a3 // solute carrier family 43, member 3 [Source:MGI Symbol;Acc:MGI:1931054] // --- // --- /// ENSMUST00000138719 // Slc43a3 // solute carrier family 43, member 3 [Source:MGI Symbol;Acc:MGI:1931054] // --- // --- /// NM_021398.3 // Slc43a3 // Mus musculus solute carrier family 43, member 3 (Slc43a3), mRNA. // --- // --- /// ENSMUST00000090726 // Slc43a3 // solute carrier family 43, member 3 [Source:MGI Symbol;Acc:MGI:1931054] // --- // --- /// ENSMUST00000141650 // Slc43a3 // solute carrier family 43, member 3 [Source:MGI Symbol;Acc:MGI:1931054] // --- // --- /// ENSMUST00000155506 // Slc43a3 // solute carrier family 43, member 3 [Source:MGI Symbol;Acc:MGI:1931054] // --- // ---","ENSMUST00000130278 // ensGene // solute carrier family 43, member 3 [Source:MGI Symbol;Acc:MGI:1931054] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000138719 // ensGene // solute carrier family 43, member 3 [Source:MGI Symbol;Acc:MGI:1931054] // chr2 // --- // --- // --- // --- // --- /// NM_021398.3 // blat // Mus musculus solute carrier family 43, member 3 (Slc43a3), mRNA. // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000090726 // ensGene // solute carrier family 43, member 3 [Source:MGI Symbol;Acc:MGI:1931054] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000141650 // ensGene // solute carrier family 43, member 3 [Source:MGI Symbol;Acc:MGI:1931054] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000155506 // ensGene // solute carrier family 43, member 3 [Source:MGI Symbol;Acc:MGI:1931054] // chr2 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"544",5926,17217825,-0.823877922581237,6.87972004488066,-2.75878370813131,0.0337613477708014,0.994865964162296,0.51163569308163,17217825,"chr1","+",136683396,136690805,22,"NR_045324.1 // Gm19705 // Mus musculus predicted gene, 19705 (Gm19705), transcript variant 1, non-coding RNA. // --- // --- /// NR_045325.1 // Gm19705 // Mus musculus predicted gene, 19705 (Gm19705), transcript variant 2, non-coding RNA. // --- // ---","NR_045324.1 // blat // Mus musculus predicted gene, 19705 (Gm19705), transcript variant 1, non-coding RNA. // chr1 // --- // --- // --- // --- // --- /// NR_045325.1 // blat // Mus musculus predicted gene, 19705 (Gm19705), transcript variant 2, non-coding RNA. // chr1 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"545",17318,17328719,0.697152454614031,7.01447060088231,2.75709299283181,0.0338358831911641,0.994865964162296,0.51139321078302,17328719,"chr16","-",17527982,17531136,23,"NM_026909.2 // Thap7 // Mus musculus THAP domain containing 7 (Thap7), mRNA. // --- // --- /// ENSMUST00000100125 // Thap7 // THAP domain containing 7 [Source:MGI Symbol;Acc:MGI:1916259] // --- // --- /// ENSMUST00000142666 // Thap7 // THAP domain containing 7 [Source:MGI Symbol;Acc:MGI:1916259] // --- // ---","NM_026909.2 // blat // Mus musculus THAP domain containing 7 (Thap7), mRNA. // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000100125 // ensGene // THAP domain containing 7 [Source:MGI Symbol;Acc:MGI:1916259] // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000142666 // ensGene // THAP domain containing 7 [Source:MGI Symbol;Acc:MGI:1916259] // chr16 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"546",35773,17510701,0.563100957776437,7.14555941563388,2.75621394614696,0.0338747060703284,0.994865964162296,0.511267070696543,17510701,"chr8","-",78505269,78508928,19,"NM_001252089.1 // Rbmxl1 // Mus musculus RNA binding motif protein, X linked-like-1 (Rbmxl1), transcript variant 2, mRNA. // --- // --- /// NM_009033.2 // Rbmxl1 // Mus musculus RNA binding motif protein, X linked-like-1 (Rbmxl1), transcript variant 1, mRNA. // --- // --- /// ENSMUST00000049245 // Rbmxl1 // RNA binding motif protein, X linked-like-1 [Source:MGI Symbol;Acc:MGI:1343045] // --- // ---","NM_001252089.1 // blat // Mus musculus RNA binding motif protein, X linked-like-1 (Rbmxl1), transcript variant 2, mRNA. // chr8 // --- // --- // --- // --- // --- /// NM_009033.2 // blat // Mus musculus RNA binding motif protein, X linked-like-1 (Rbmxl1), transcript variant 1, mRNA. // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000049245 // ensGene // RNA binding motif protein, X linked-like-1 [Source:MGI Symbol;Acc:MGI:1343045] // chr8 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"547",11074,17269903,-0.468551261017539,6.00174817768869,-2.75423520876367,0.0339622720916255,0.994865964162296,0.510982960485184,17269903,"chr11","-",101424471,101424519,10,"ENSMUST00000107257 // Aarsd1 // alanyl-tRNA synthetase domain containing 1 [Source:MGI Symbol;Acc:MGI:1916934] // --- // ---","ENSMUST00000107257 // ensGene // alanyl-tRNA synthetase domain containing 1 [Source:MGI Symbol;Acc:MGI:1916934] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"548",19256,17347663,-0.616455171067185,5.90997421073476,-2.75143499692152,0.0340866078550396,0.994865964162296,0.510580503046983,17347663,"chr17","-",83851675,83854393,21,"ENSMUST00000142614 // C430042M11Rik // RIKEN cDNA C430042M11 gene [Source:MGI Symbol;Acc:MGI:2443186] // --- // ---","ENSMUST00000142614 // ensGene // RIKEN cDNA C430042M11 gene [Source:MGI Symbol;Acc:MGI:2443186] // chr17 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"549",17108,17326700,0.479973662996577,3.61990910851542,2.75067671881519,0.0341203613592539,0.994865964162296,0.510471439938839,17326700,"chr16","+",77598936,77599000,19,"NR_029535.1 // Mir99a // Mus musculus microRNA 99a (Mir99a), microRNA. // --- // --- /// ENSMUST00000083596 // Mir99a // microRNA 99a [Source:MGI Symbol;Acc:MGI:2676912] // --- // ---","NR_029535.1 // blat // Mus musculus microRNA 99a (Mir99a), microRNA. // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000083596 // ensGene // microRNA 99a [Source:MGI Symbol;Acc:MGI:2676912] // chr16 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"550",7805,17236934,-0.589159973827835,5.12759073905127,-2.75051983227648,0.0341273493959547,0.994865964162296,0.510448870675633,17236934,"chr10","+",100488289,100573655,48,"NM_146009.2 // Cep290 // Mus musculus centrosomal protein 290 (Cep290), mRNA. // --- // --- /// ENSMUST00000020148 // Cep290 // centrosomal protein 290 [Source:MGI Symbol;Acc:MGI:2384917] // --- // --- /// ENSMUST00000099316 // Cep290 // centrosomal protein 290 [Source:MGI Symbol;Acc:MGI:2384917] // --- // --- /// ENSMUST00000164751 // Cep290 // centrosomal protein 290 [Source:MGI Symbol;Acc:MGI:2384917] // --- // ---","NM_146009.2 // blat // Mus musculus centrosomal protein 290 (Cep290), mRNA. // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000020148 // ensGene // centrosomal protein 290 [Source:MGI Symbol;Acc:MGI:2384917] // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000099316 // ensGene // centrosomal protein 290 [Source:MGI Symbol;Acc:MGI:2384917] // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000164751 // ensGene // centrosomal protein 290 [Source:MGI Symbol;Acc:MGI:2384917] // chr10 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"551",30005,17456832,-0.503809666768312,4.58092335815831,-2.75017671628969,0.0341426378290893,0.994865964162296,0.510399505846318,17456832,"chr6","+",30304605,30331779,25,"ENSMUST00000128017 // 1700095J07Rik // RIKEN cDNA 1700095J07 gene [Source:MGI Symbol;Acc:MGI:1920824] // --- // --- /// ENSMUST00000140275 // 1700095J07Rik // RIKEN cDNA 1700095J07 gene [Source:MGI Symbol;Acc:MGI:1920824] // --- // ---","ENSMUST00000128017 // ensGene // RIKEN cDNA 1700095J07 gene [Source:MGI Symbol;Acc:MGI:1920824] // chr6 // --- // --- // --- // --- // --- /// ENSMUST00000140275 // ensGene // RIKEN cDNA 1700095J07 gene [Source:MGI Symbol;Acc:MGI:1920824] // chr6 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"552",16515,17320811,-0.942684744037843,7.1202800137051,-2.75001390505465,0.0341498948893027,0.994865964162296,0.51037607939138,17320811,"chr15","-",94987007,94987138,14,"ENSMUST00000104259 // SNORA17 // Small nucleolar RNA SNORA17  [Source:RFAM;Acc:RF00560] // --- // ---","ENSMUST00000104259 // ensGene // Small nucleolar RNA SNORA17  [Source:RFAM;Acc:RF00560] // chr15 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"553",37745,17531256,-0.419350437884675,3.13453583667204,-2.7494314834793,0.0341758690283295,0.994865964162296,0.510292263436504,17531256,"chr9","-",108738752,108738858,6,"ENSMUST00000083740 // U6 // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // --- // ---","ENSMUST00000083740 // ensGene // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // chr9 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"554",13458,17291195,-0.544831185480629,6.31831009173305,-2.74739541154302,0.0342668385238303,0.994865964162296,0.509999094557684,17291195,"chr13","-",23583670,23622558,22,"NM_178194.4 // Hist1h2be // Mus musculus histone cluster 1, H2be (Hist1h2be), transcript variant 2, mRNA. // --- // --- /// NM_001177653.1 // Hist1h2be // Mus musculus histone cluster 1, H2be (Hist1h2be), transcript variant 1, mRNA. // --- // --- /// ENSMUST00000051091 // Hist1h2be // histone cluster 1, H2be [Source:MGI Symbol;Acc:MGI:2448380] // --- // --- /// ENSMUST00000091704 // Hist1h2be // histone cluster 1, H2be [Source:MGI Symbol;Acc:MGI:2448380] // --- // --- /// NM_015787.3 // Hist1h1e // Mus musculus histone cluster 1, H1e (Hist1h1e), mRNA. // --- // --- /// ENSMUST00000062045 // Hist1h1e // histone cluster 1, H1e [Source:MGI Symbol;Acc:MGI:1931527] // --- // ---","NM_178194.4 // blat // Mus musculus histone cluster 1, H2be (Hist1h2be), transcript variant 2, mRNA. // chr13 // --- // --- // --- // --- // --- /// NM_001177653.1 // blat // Mus musculus histone cluster 1, H2be (Hist1h2be), transcript variant 1, mRNA. // chr13 // --- // --- // --- // --- // --- /// ENSMUST00000051091 // ensGene // histone cluster 1, H2be [Source:MGI Symbol;Acc:MGI:2448380] // chr13 // --- // --- // --- // --- // --- /// ENSMUST00000091704 // ensGene // histone cluster 1, H2be [Source:MGI Symbol;Acc:MGI:2448380] // chr13 // --- // --- // --- // --- // --- /// NM_015787.3 // blat // Mus musculus histone cluster 1, H1e (Hist1h1e), mRNA. // chr13 // --- // --- // --- // --- // --- /// ENSMUST00000062045 // ensGene // histone cluster 1, H1e [Source:MGI Symbol;Acc:MGI:1931527] // chr13 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"555",15234,17307203,0.41316533520609,6.91954159732537,2.74480860694877,0.0343827901385177,0.994865964162296,0.509626270488329,17307203,"chr14","-",57806561,57826163,21,"NM_198605.3 // F630043A04Rik // Mus musculus RIKEN cDNA F630043A04 gene (F630043A04Rik), mRNA. // --- // --- /// ENSMUST00000022536 // F630043A04Rik // RIKEN cDNA F630043A04 gene [Source:MGI Symbol;Acc:MGI:3041235] // --- // ---","NM_198605.3 // blat // Mus musculus RIKEN cDNA F630043A04 gene (F630043A04Rik), mRNA. // chr14 // --- // --- // --- // --- // --- /// ENSMUST00000022536 // ensGene // RIKEN cDNA F630043A04 gene [Source:MGI Symbol;Acc:MGI:3041235] // chr14 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"556",7328,17232438,-0.756109508636211,5.07989211776292,-2.74453400798501,0.0343951235977082,0.994865964162296,0.509586670386952,17232438,"chr10","+",29349585,29349691,11,"ENSMUST00000082681 // U6 // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // --- // ---","ENSMUST00000082681 // ensGene // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // chr10 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"557",37515,17528615,-1.64914709551642,6.90215501205143,-2.7430408761863,0.0344622701365472,0.994865964162296,0.509371266107164,17528615,"chr9","-",70521598,70521704,4,"ENSMUST00000083236 // U6 // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // --- // ---","ENSMUST00000083236 // ensGene // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // chr9 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"558",11375,17273580,-0.498780801501282,7.31856771086443,-2.74154352905513,0.0345297478779193,0.994865964162296,0.509155120110894,17273580,"chr12","+",3235791,3250374,24,"NR_015551.1 // 1700012B15Rik // Mus musculus RIKEN cDNA 1700012B15 gene (1700012B15Rik), non-coding RNA. // --- // --- /// ENSMUST00000049684 // 1700012B15Rik // RIKEN cDNA 1700012B15 gene [Source:MGI Symbol;Acc:MGI:1921423] // --- // ---","NR_015551.1 // blat // Mus musculus RIKEN cDNA 1700012B15 gene (1700012B15Rik), non-coding RNA. // chr12 // --- // --- // --- // --- // --- /// ENSMUST00000049684 // ensGene // RIKEN cDNA 1700012B15 gene [Source:MGI Symbol;Acc:MGI:1921423] // chr12 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"559",36371,17516251,0.869583382315419,4.13958004479043,2.74153276662984,0.0345302333992762,0.994865964162296,0.509153566042169,17516251,"chr9","+",39075411,39075494,9,"ENSMUST00000175411 // AC073947.1 // --- // --- // ---","ENSMUST00000175411 // ensGene // --- // chr9 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
